mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_acc,std_test_acc,mean_test_ba,std_test_ba,mean_test_pp,std_test_pp,mean_test_di,std_test_di,mean_test_tpr,std_test_tpr,mean_test_tnr,std_test_tnr,mean_test_posrat,std_test_posrat,mean_test_tradeoff_met,std_test_tradeoff_met,param_sample_weight,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.003995466232299805,0.0009489263767170525,0.001154613494873047,0.00040281456151744445,0.5988235294117648,0.027186400019509022,0.7783208010404243,0.10495973097246745,0.47294117647058825,0.060516805409937355,0.9079762813334163,0.1415749966761896,0.5518017376442103,0.060933192517772426,1.0048398644366388,0.17020222144269512,0.9405347190646307,0.2102433442595909,0.7461682283544204,0.10330410639831299,"[1.02, 1.06, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7526483050847459,0.6306737748862986,0.7783208010404244,0.10495973097246747,109
0.004927206039428711,0.00035692509582849614,0.0012149333953857422,0.00021915574816203898,0.583529411764706,0.0305429529076404,0.7745588725402108,0.108565151603129,0.45294117647058824,0.06191857584442714,0.8566760812156534,0.14195797457055995,0.5264207377866401,0.06429587109704536,1.0226970072937818,0.1668511649035106,0.8669642935747284,0.22209242152500988,0.6966925156806842,0.10632553524314811,"[1.08, 1.04, 0.99, 0.99]",0.7755820450735706,0.9587313816127376,0.7527820578668036,0.7676301452784504,0.6180687328694918,0.7745588725402107,0.108565151603129,143
0.004339170455932617,0.0009177056044417782,0.001037931442260742,0.0002577644955604206,0.5964705882352941,0.0316992790242529,0.7766401287715168,0.1073505299837987,0.47058823529411764,0.06475933620951946,0.9159076356933422,0.13821172943291704,0.548440393106395,0.06730523282699606,1.0048398644366388,0.17020222144269512,0.9525899115119799,0.2163622504551074,0.7505151523091875,0.10302426845332882,"[1.02, 1.04, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7526483050847459,0.6222704135417608,0.776640128771517,0.1073505299837987,123
0.004821300506591797,0.0010038666183691707,0.0011754512786865234,0.00022881225680705588,0.6011764705882353,0.02769082893162309,0.7880747123833187,0.10438527565106064,0.4776470588235294,0.06285040183149687,0.9344090298714282,0.1294566905781752,0.5568864834069223,0.0630787779597042,1.0192629413597156,0.16690836014479857,0.9673411172996003,0.19941634452714121,0.7621138003532613,0.0988421335666306,"[1.0, 1.04, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.8014178617992177,0.6306737748862986,0.7880747123833188,0.10438527565106064,52
0.004118871688842773,0.0007778968063607296,0.0010614395141601562,0.00031400550550520666,0.5952941176470589,0.03099279969957528,0.7830263273187323,0.10675245616434698,0.4647058823529412,0.06400692004110796,0.9312049235370907,0.13372485703847456,0.5433556473436832,0.06660758243919675,1.0226970072937818,0.1668511649035106,0.9643676731746034,0.21575963807420973,0.7538616602591434,0.10328036717705207,"[1.08, 1.04, 0.99, 0.99]",0.7755820450735706,0.9587313816127376,0.7697312104091765,0.7888165859564165,0.6222704135417608,0.7830263273187325,0.10675245616434698,64
0.003217601776123047,0.0003000436427185902,0.0009140968322753906,0.00025051478652991614,0.5988235294117648,0.027186400019509022,0.7783208010404243,0.10495973097246745,0.47294117647058825,0.060516805409937355,0.9079762813334163,0.1415749966761896,0.5518017376442103,0.060933192517772426,1.0048398644366388,0.17020222144269512,0.9405347190646307,0.2102433442595909,0.7461682283544204,0.10330410639831299,"[1.0, 1.04, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7526483050847459,0.6306737748862986,0.7783208010404244,0.10495973097246747,109
0.003667306900024414,0.0006905039916986533,0.0010048866271972657,0.00018875618030335555,0.5964705882352941,0.0316992790242529,0.783873784945851,0.10670680487815994,0.4658823529411765,0.06372518853623925,0.9272359564953472,0.1297333180966621,0.5450505625979205,0.06666880514260477,1.0226970072937818,0.1668511649035106,0.9594340982953764,0.2120581717802523,0.7522423304466485,0.10199536451569245,"[1.06, 1.08, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7888165859564165,0.6222704135417608,0.7838737849458511,0.10670680487815994,57
0.0032472133636474608,0.0005130309001090735,0.0008116722106933594,0.00015225930896469746,0.5894117647058824,0.0291517922196797,0.7787890391831392,0.10695999473706075,0.4588235294117647,0.06169463812765598,0.8952473409012557,0.13533080515066248,0.5348810710724968,0.0634217346906981,1.0226970072937818,0.1668511649035106,0.9177891797875993,0.22272756037139707,0.7263351254300481,0.10438807002410162,"[1.08, 1.0, 0.99, 0.99]",0.7755820450735706,0.9587313816127376,0.76125663413799,0.7761047215496368,0.6222704135417608,0.7787890391831392,0.10695999473706075,102
0.0037774085998535157,0.0008185399296695357,0.0008177757263183594,0.00020094152077141145,0.5952941176470589,0.03099279969957528,0.7830263273187323,0.10675245616434698,0.4647058823529412,0.06400692004110796,0.9312049235370907,0.13372485703847456,0.5433556473436832,0.06660758243919675,1.0226970072937818,0.1668511649035106,0.9643676731746034,0.21575963807420973,0.7538616602591434,0.10328036717705207,"[1.08, 1.0, 0.97, 0.97]",0.7755820450735706,0.9587313816127376,0.7697312104091765,0.7888165859564165,0.6222704135417608,0.7830263273187325,0.10675245616434698,64
0.003151130676269531,0.0005405596760346404,0.0008205890655517579,0.0001808359517085074,0.5894117647058824,0.0291517922196797,0.7787890391831392,0.10695999473706075,0.4588235294117647,0.06169463812765598,0.8952473409012557,0.13533080515066248,0.5348810710724968,0.0634217346906981,1.0226970072937818,0.1668511649035106,0.9177891797875993,0.22272756037139707,0.7263351254300481,0.10438807002410162,"[1.08, 1.06, 0.99, 0.99]",0.7755820450735706,0.9587313816127376,0.76125663413799,0.7761047215496368,0.6222704135417608,0.7787890391831392,0.10695999473706075,102
0.0038769721984863283,0.0006682832437421436,0.0009984493255615235,0.00010356727444053519,0.5905882352941176,0.03013234935262518,0.7724028406359238,0.10815856901359774,0.4647058823529412,0.06169463812765597,0.881366093157758,0.14248373280783327,0.5399658168352086,0.06347880455008323,1.0048398644366388,0.17020222144269512,0.9071521159222087,0.223914405920903,0.7235589663787086,0.10397096761502149,"[1.04, 1.0, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.76125663413799,0.7399364406779662,0.6222704135417608,0.7724028406359238,0.10815856901359773,161
0.0029897212982177733,0.0005291906771938565,0.0007244110107421875,7.026848780460381e-05,0.5988235294117648,0.027186400019509022,0.7783208010404243,0.10495973097246745,0.47294117647058825,0.060516805409937355,0.9079762813334163,0.1415749966761896,0.5518017376442103,0.060933192517772426,1.0048398644366388,0.17020222144269512,0.9405347190646307,0.2102433442595909,0.7461682283544204,0.10330410639831299,"[1.02, 1.06, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7526483050847459,0.6306737748862986,0.7783208010404244,0.10495973097246747,109
0.0027423381805419924,0.00016295043214859212,0.0007330894470214844,0.0001617916558557776,0.5952941176470589,0.027939628440089195,0.7757784281590685,0.10570211861790206,0.46941176470588236,0.05968776891278035,0.8881517199299076,0.16178670192681976,0.5467169918814984,0.06044512211665638,1.0048398644366388,0.17020222144269512,0.9137283208296608,0.2332087327631633,0.7302226563555797,0.11665247344341231,"[1.0, 1.04, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7399364406779662,0.6306737748862986,0.7757784281590685,0.10570211861790206,134
0.003179788589477539,0.0005784649120510046,0.0007352828979492188,0.00013321297543074647,0.5952941176470589,0.027939628440089195,0.7757784281590685,0.10570211861790206,0.46941176470588236,0.05968776891278035,0.8881517199299076,0.16178670192681976,0.5467169918814984,0.06044512211665638,1.0048398644366388,0.17020222144269512,0.9137283208296608,0.2332087327631633,0.7302226563555797,0.11665247344341231,"[1.0, 1.0, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7399364406779662,0.6306737748862986,0.7757784281590685,0.10570211861790206,134
0.0029762744903564452,0.00073007074314887,0.0007068634033203125,0.00018250180863309685,0.5964705882352941,0.0316992790242529,0.783873784945851,0.10670680487815994,0.4658823529411765,0.06372518853623925,0.9272359564953472,0.1297333180966621,0.5450505625979205,0.06666880514260477,1.0226970072937818,0.1668511649035106,0.9594340982953764,0.2120581717802523,0.7522423304466485,0.10199536451569245,"[1.04, 1.04, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7888165859564165,0.6222704135417608,0.7838737849458511,0.10670680487815994,57
0.0026631832122802736,0.00040201669397713357,0.0006604671478271484,5.721934635352184e-05,0.5988235294117648,0.027186400019509022,0.7783208010404243,0.10495973097246745,0.47294117647058825,0.060516805409937355,0.9079762813334163,0.1415749966761896,0.5518017376442103,0.060933192517772426,1.0048398644366388,0.17020222144269512,0.9405347190646307,0.2102433442595909,0.7461682283544204,0.10330410639831299,"[1.0, 1.0, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7526483050847459,0.6306737748862986,0.7783208010404244,0.10495973097246747,109
0.0027315616607666016,0.0005148195295071302,0.000756072998046875,0.00017825729196046665,0.5988235294117648,0.032941176470588245,0.8019553024553346,0.1316849037590017,0.4776470588235294,0.06762403700329371,0.9590718337234747,0.12263079166163238,0.5552200541233442,0.0695174069890366,1.048690550787325,0.22197290754534613,0.9910810923556452,0.2129095667708247,0.7731505732394947,0.10299799051507685,"[1.06, 1.06, 0.99, 0.99]",0.7840566213447571,1.0323004051817612,0.7697312104091765,0.8014178617992177,0.6222704135417608,0.8019553024553346,0.1316849037590017,38
0.0037555694580078125,0.0006614024974684605,0.00086212158203125,0.0001649934430572757,0.5894117647058824,0.0291517922196797,0.7787890391831392,0.10695999473706075,0.4588235294117647,0.06169463812765598,0.8952473409012557,0.13533080515066248,0.5348810710724968,0.0634217346906981,1.0226970072937818,0.1668511649035106,0.9177891797875993,0.22272756037139707,0.7263351254300481,0.10438807002410162,"[1.08, 1.0, 0.97, 0.97]",0.7755820450735706,0.9587313816127376,0.76125663413799,0.7761047215496368,0.6222704135417608,0.7787890391831392,0.10695999473706075,102
0.0026387691497802733,0.00019753668622850105,0.0006321430206298828,1.9953000043955335e-05,0.5811764705882354,0.029622772498856878,0.7642723919147472,0.11250623290150273,0.44823529411764707,0.05851684760209831,0.8272421189515026,0.13317268199508892,0.5213359920239282,0.06107719609549646,1.007208791805566,0.1780229633525031,0.8390171975425259,0.21502246575439996,0.6801765947832271,0.09867415409154057,"[1.08, 1.0, 0.99, 0.99]",0.7755820450735706,0.9587313816127376,0.7013496547394852,0.7676301452784504,0.6180687328694918,0.7642723919147473,0.11250623290150272,182
0.004005336761474609,0.0006438689894566883,0.0010255813598632813,7.388646773988753e-05,0.5870588235294119,0.02769082893162312,0.7698533462619028,0.10779401777384567,0.46117647058823535,0.05734615344448913,0.8362481366435042,0.1502704012276842,0.5348668280871671,0.057901153230547696,1.0048398644366388,0.17020222144269512,0.8457859519881026,0.21519014888736931,0.6903263900376349,0.10476639256723563,"[1.0, 1.02, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.7527820578668036,0.7314618644067797,0.6264720942140297,0.7698533462619029,0.10779401777384567,169
0.0034055709838867188,0.0006031050439259628,0.0008683204650878906,0.00017036418075566968,0.5952941176470589,0.03099279969957528,0.7830263273187323,0.10675245616434698,0.4647058823529412,0.06400692004110796,0.9312049235370907,0.13372485703847456,0.5433556473436832,0.06660758243919675,1.0226970072937818,0.1668511649035106,0.9643676731746034,0.21575963807420973,0.7538616602591434,0.10328036717705207,"[1.08, 1.08, 0.99, 0.99]",0.7755820450735706,0.9587313816127376,0.7697312104091765,0.7888165859564165,0.6222704135417608,0.7830263273187325,0.10675245616434698,64
0.003759336471557617,0.0008948686132676285,0.0008350849151611328,0.00025609762942822395,0.5952941176470589,0.03099279969957528,0.7830263273187323,0.10675245616434698,0.4647058823529412,0.06400692004110796,0.9312049235370907,0.13372485703847456,0.5433556473436832,0.06660758243919675,1.0226970072937818,0.1668511649035106,0.9643676731746034,0.21575963807420973,0.7538616602591434,0.10328036717705207,"[1.08, 1.02, 0.99, 0.99]",0.7755820450735706,0.9587313816127376,0.7697312104091765,0.7888165859564165,0.6222704135417608,0.7830263273187325,0.10675245616434698,64
0.0026465892791748048,0.00025067972044737403,0.0007685184478759766,0.00016373470170484895,0.5870588235294119,0.02769082893162312,0.7698533462619028,0.10779401777384567,0.46117647058823535,0.05734615344448913,0.8362481366435042,0.1502704012276842,0.5348668280871671,0.057901153230547696,1.0048398644366388,0.17020222144269512,0.8457859519881026,0.21519014888736931,0.6903263900376349,0.10476639256723563,"[1.02, 1.02, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.7527820578668036,0.7314618644067797,0.6264720942140297,0.7698533462619029,0.10779401777384567,169
0.0030525684356689452,0.0006411332731385235,0.000874185562133789,0.00017013858516526684,0.5964705882352941,0.0316992790242529,0.783873784945851,0.10670680487815994,0.4658823529411765,0.06372518853623925,0.9272359564953472,0.1297333180966621,0.5450505625979205,0.06666880514260477,1.0226970072937818,0.1668511649035106,0.9594340982953764,0.2120581717802523,0.7522423304466485,0.10199536451569245,"[1.06, 1.06, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7888165859564165,0.6222704135417608,0.7838737849458511,0.10670680487815994,57
0.0028000354766845705,0.0003844969084999911,0.0007474422454833984,0.0001381305975329826,0.5929411764705883,0.025882352941176454,0.7740835129048314,0.10585333190036672,0.4670588235294118,0.057466704667387375,0.8734347387978321,0.14385648827182915,0.5433271613730237,0.05717858124279003,1.0048398644366388,0.17020222144269512,0.8950969234748593,0.21548034439812166,0.7192120424239417,0.10311812466542215,"[1.0, 1.02, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.76125663413799,0.7399364406779662,0.6306737748862986,0.7740835129048312,0.10585333190036672,154
0.003722095489501953,0.0005599354534440933,0.0009474277496337891,0.00020318693232144875,0.5894117647058824,0.0291517922196797,0.7787890391831392,0.10695999473706075,0.4588235294117647,0.06169463812765598,0.8952473409012557,0.13533080515066248,0.5348810710724968,0.0634217346906981,1.0226970072937818,0.1668511649035106,0.9177891797875993,0.22272756037139707,0.7263351254300481,0.10438807002410162,"[1.08, 1.04, 0.97, 0.97]",0.7755820450735706,0.9587313816127376,0.76125663413799,0.7761047215496368,0.6222704135417608,0.7787890391831392,0.10695999473706075,102
0.0034534454345703123,0.0008288474011675737,0.0007603168487548828,0.00015010792842455435,0.5870588235294119,0.02769082893162312,0.7698533462619028,0.10779401777384567,0.46117647058823535,0.05734615344448913,0.8362481366435042,0.1502704012276842,0.5348668280871671,0.057901153230547696,1.0048398644366388,0.17020222144269512,0.8457859519881026,0.21519014888736931,0.6903263900376349,0.10476639256723563,"[1.0, 1.0, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7527820578668036,0.7314618644067797,0.6264720942140297,0.7698533462619029,0.10779401777384567,169
0.0033580303192138673,0.000829609307262313,0.000781106948852539,0.00016537592599373495,0.5976470588235294,0.03169927902425291,0.79346705184844,0.1093299172355189,0.46941176470588236,0.06512165883810846,0.9595257255421032,0.12833447602278472,0.548440393106395,0.06794244989303473,1.038493710590485,0.1701958599739495,0.9923147692068058,0.20648544932103743,0.7703775811566006,0.09900207865413313,"[1.08, 1.04, 0.97, 0.97]",0.7755820450735706,0.9587313816127376,0.7697312104091765,0.8410202086049544,0.6222704135417608,0.7934670518484401,0.10932991723551891,49
0.00351862907409668,0.000949006571298479,0.000834512710571289,0.00017059374314020158,0.5988235294117648,0.032941176470588245,0.8019553024553346,0.1316849037590017,0.4776470588235294,0.06762403700329371,0.9590718337234747,0.12263079166163238,0.5552200541233442,0.0695174069890366,1.048690550787325,0.22197290754534613,0.9910810923556452,0.2129095667708247,0.7731505732394947,0.10299799051507685,"[1.04, 1.08, 0.99, 0.99]",0.7840566213447571,1.0323004051817612,0.7697312104091765,0.8014178617992177,0.6222704135417608,0.8019553024553346,0.1316849037590017,38
0.0032384395599365234,0.0006863172229823866,0.0008420467376708985,0.00021207208107705598,0.5870588235294119,0.030992799699575267,0.7698675892472326,0.10954382785842526,0.46117647058823535,0.06198559939915055,0.856955234474662,0.1305793724229358,0.5348953140578265,0.0641643248461091,1.0048398644366388,0.17020222144269512,0.8749586270641391,0.20203127627361317,0.7049269705609827,0.09232247948728942,"[1.04, 1.04, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.7527820578668036,0.7399364406779662,0.6180687328694918,0.7698675892472326,0.10954382785842526,168
0.0027585506439208986,0.000343791304182899,0.0007103919982910156,0.00011820201658936,0.5823529411764706,0.031126486012524594,0.7737114149130921,0.108632446745242,0.45176470588235296,0.062186236641894176,0.859121968661541,0.13883670418936447,0.5247258225324027,0.06485587434318617,1.0226970072937818,0.1668511649035106,0.8695969910270372,0.2190346155546001,0.6971614067797199,0.10571185069225245,"[1.08, 1.06, 0.97, 0.97]",0.7755820450735706,0.9587313816127376,0.7527820578668036,0.7633928571428572,0.6180687328694918,0.7737114149130921,0.10863244674524199,157
0.0035703182220458984,0.0008757702810022823,0.0008927822113037109,0.00021664998548700113,0.591764705882353,0.031259600601379826,0.7804839544373764,0.10673565263546791,0.46117647058823524,0.06407175907854165,0.9099643220333313,0.1521599264523553,0.5382709015809714,0.06681168082822476,1.0226970072937818,0.1668511649035106,0.9364205771424009,0.23815231150585622,0.7373457393616862,0.1171087616506242,"[1.08, 1.06, 0.99, 0.99]",0.7755820450735706,0.9587313816127376,0.7697312104091765,0.7761047215496368,0.6222704135417608,0.7804839544373765,0.10673565263546793,89
0.004330253601074219,0.00037439696560865064,0.001116180419921875,5.854204965357188e-05,0.5929411764705883,0.03208983928702555,0.7813314120644951,0.10671018676903678,0.4623529411764705,0.0638553729181737,0.9059953549915878,0.1480960268128925,0.5399658168352086,0.06700146761194914,1.0226970072937818,0.1668511649035106,0.9314870022631739,0.23421616530587244,0.7357264095491913,0.11574624290932675,"[1.04, 1.04, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7761047215496368,0.6222704135417608,0.7813314120644952,0.10671018676903678,81
0.0037592411041259765,0.0005546671118395074,0.0007856845855712891,0.00015703975751524515,0.5847058823529412,0.03169927902425289,0.7681726739929953,0.11005817867530916,0.45882352941176474,0.061582363897893656,0.8437388602056561,0.14852854033116644,0.531505483549352,0.06412744353979168,1.0048398644366388,0.17020222144269512,0.8570876949074927,0.22229260845684196,0.6942965892284223,0.10522860270437459,"[1.02, 1.04, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7527820578668036,0.7314618644067797,0.6180687328694918,0.7681726739929954,0.11005817867530916,176
0.0031403541564941407,0.000784679054913069,0.0008067131042480469,0.00012773377228534165,0.5847058823529412,0.03169927902425289,0.7681726739929953,0.11005817867530916,0.45882352941176474,0.061582363897893656,0.8437388602056561,0.14852854033116644,0.531505483549352,0.06412744353979168,1.0048398644366388,0.17020222144269512,0.8570876949074927,0.22229260845684196,0.6942965892284223,0.10522860270437459,"[1.02, 1.0, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7527820578668036,0.7314618644067797,0.6180687328694918,0.7681726739929954,0.11005817867530916,176
0.003098297119140625,0.000585112096674281,0.0007619380950927735,9.275866554792647e-05,0.5894117647058824,0.0291517922196797,0.7787890391831392,0.10695999473706075,0.4588235294117647,0.06169463812765598,0.8952473409012557,0.13533080515066248,0.5348810710724968,0.0634217346906981,1.0226970072937818,0.1668511649035106,0.9177891797875993,0.22272756037139707,0.7263351254300481,0.10438807002410162,"[1.06, 1.04, 0.97, 0.97]",0.7755820450735706,0.9587313816127376,0.76125663413799,0.7761047215496368,0.6222704135417608,0.7787890391831392,0.10695999473706075,102
0.0037958621978759766,0.0007385085281060746,0.0009402275085449219,0.00019412072921235198,0.583529411764706,0.0305429529076404,0.7745588725402108,0.108565151603129,0.45294117647058824,0.06191857584442714,0.8566760812156534,0.14195797457055995,0.5264207377866401,0.06429587109704536,1.0226970072937818,0.1668511649035106,0.8669642935747284,0.22209242152500988,0.6966925156806842,0.10632553524314811,"[1.06, 1.02, 0.97, 0.97]",0.7755820450735706,0.9587313816127376,0.7527820578668036,0.7676301452784504,0.6180687328694918,0.7745588725402107,0.108565151603129,143
0.0037480831146240235,0.0007577657455787838,0.0009526252746582031,0.0003431261877441249,0.5988235294117648,0.032941176470588245,0.8019553024553346,0.1316849037590017,0.4776470588235294,0.06762403700329371,0.9590718337234747,0.12263079166163238,0.5552200541233442,0.0695174069890366,1.048690550787325,0.22197290754534613,0.9910810923556452,0.2129095667708247,0.7731505732394947,0.10299799051507685,"[1.02, 1.08, 0.97, 0.97]",0.7840566213447571,1.0323004051817612,0.7697312104091765,0.8014178617992177,0.6222704135417608,0.8019553024553346,0.1316849037590017,38
0.003081083297729492,0.0005488537580245189,0.0007117748260498047,4.649996071412842e-05,0.5929411764705883,0.03208983928702555,0.7813314120644951,0.10671018676903678,0.4623529411764705,0.0638553729181737,0.9059953549915878,0.1480960268128925,0.5399658168352086,0.06700146761194914,1.0226970072937818,0.1668511649035106,0.9314870022631739,0.23421616530587244,0.7357264095491913,0.11574624290932675,"[1.04, 1.06, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7761047215496368,0.6222704135417608,0.7813314120644952,0.10671018676903678,81
0.004312753677368164,0.0007425703784843431,0.0011315345764160156,6.24301678486464e-05,0.5929411764705883,0.03208983928702555,0.7813314120644951,0.10671018676903678,0.4623529411764705,0.0638553729181737,0.9059953549915878,0.1480960268128925,0.5399658168352086,0.06700146761194914,1.0226970072937818,0.1668511649035106,0.9314870022631739,0.23421616530587244,0.7357264095491913,0.11574624290932675,"[1.06, 1.08, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7761047215496368,0.6222704135417608,0.7813314120644952,0.10671018676903678,81
0.0036533355712890627,0.0005226467941651797,0.0011278152465820312,0.00028578273887983996,0.5870588235294119,0.02769082893162312,0.7698533462619028,0.10779401777384567,0.46117647058823535,0.05734615344448913,0.8362481366435042,0.1502704012276842,0.5348668280871671,0.057901153230547696,1.0048398644366388,0.17020222144269512,0.8457859519881026,0.21519014888736931,0.6903263900376349,0.10476639256723563,"[1.0, 1.02, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7527820578668036,0.7314618644067797,0.6264720942140297,0.7698533462619029,0.10779401777384567,169
0.0034556865692138674,0.0009305526365286309,0.0008984088897705078,0.00034659119347754886,0.5847058823529412,0.03169927902425289,0.7681726739929953,0.11005817867530916,0.45882352941176474,0.061582363897893656,0.8437388602056561,0.14852854033116644,0.531505483549352,0.06412744353979168,1.0048398644366388,0.17020222144269512,0.8570876949074927,0.22229260845684196,0.6942965892284223,0.10522860270437459,"[1.02, 1.08, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7527820578668036,0.7314618644067797,0.6180687328694918,0.7681726739929954,0.11005817867530916,176
0.003366708755493164,0.0007760099246992269,0.0010159969329833984,0.00024667148911887866,0.5929411764705883,0.025882352941176454,0.7740835129048314,0.10585333190036672,0.4670588235294118,0.057466704667387375,0.8734347387978321,0.14385648827182915,0.5433271613730237,0.05717858124279003,1.0048398644366388,0.17020222144269512,0.8950969234748593,0.21548034439812166,0.7192120424239417,0.10311812466542215,"[1.0, 1.0, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.76125663413799,0.7399364406779662,0.6306737748862986,0.7740835129048312,0.10585333190036672,154
0.0036869049072265625,0.0009058643930769519,0.000992727279663086,0.00029881400670496867,0.5905882352941176,0.03013234935262518,0.7724028406359238,0.10815856901359774,0.4647058823529412,0.06169463812765597,0.881366093157758,0.14248373280783327,0.5399658168352086,0.06347880455008323,1.0048398644366388,0.17020222144269512,0.9071521159222087,0.223914405920903,0.7235589663787086,0.10397096761502149,"[1.04, 1.04, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.76125663413799,0.7399364406779662,0.6222704135417608,0.7724028406359238,0.10815856901359773,161
0.003931903839111328,0.0006354447009805618,0.0008832454681396484,0.00018231153972996935,0.591764705882353,0.031259600601379826,0.7804839544373764,0.10673565263546791,0.46117647058823524,0.06407175907854165,0.9099643220333313,0.1521599264523553,0.5382709015809714,0.06681168082822476,1.0226970072937818,0.1668511649035106,0.9364205771424009,0.23815231150585622,0.7373457393616862,0.1171087616506242,"[1.06, 1.0, 0.97, 0.97]",0.7755820450735706,0.9587313816127376,0.7697312104091765,0.7761047215496368,0.6222704135417608,0.7804839544373765,0.10673565263546793,89
0.003950834274291992,0.000558273015130501,0.0011390209197998046,0.00019702895220798837,0.5929411764705883,0.03208983928702555,0.7740977558901609,0.10803695317392527,0.4670588235294118,0.0638553729181737,0.8960830742898335,0.15983870192282926,0.5433556473436832,0.06660758243919675,1.0048398644366388,0.17020222144269512,0.9257835132770103,0.2400895358665762,0.7345695803103467,0.1169986727695834,"[1.02, 1.04, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7399364406779662,0.6222704135417608,0.774097755890161,0.10803695317392525,150
0.0030678749084472657,0.0004649372487329484,0.0007906913757324219,0.00015846365623822938,0.5858823529411765,0.02990180006385608,0.7762537877944481,0.10850988840852134,0.4552941176470588,0.06164975297211249,0.8708364822181597,0.12546510098136235,0.5298105682951146,0.06370442647102646,1.0226970072937818,0.1668511649035106,0.8855956909295299,0.20241400632588274,0.7077031296123224,0.09334772650097951,"[1.06, 1.04, 0.97, 0.97]",0.7755820450735706,0.9587313816127376,0.7527820578668036,0.7761047215496368,0.6180687328694918,0.7762537877944481,0.10850988840852134,133
0.003908729553222657,0.0008137549545628741,0.0010189056396484376,0.00019537558691573532,0.5823529411764706,0.031126486012524594,0.7737114149130921,0.108632446745242,0.45176470588235296,0.062186236641894176,0.859121968661541,0.13883670418936447,0.5247258225324027,0.06485587434318617,1.0226970072937818,0.1668511649035106,0.8695969910270372,0.2190346155546001,0.6971614067797199,0.10571185069225245,"[1.08, 1.04, 0.97, 0.97]",0.7755820450735706,0.9587313816127376,0.7527820578668036,0.7633928571428572,0.6180687328694918,0.7737114149130921,0.10863244674524199,157
0.003344106674194336,0.0003919136003486268,0.0009867191314697266,0.00020933132779888793,0.6011764705882353,0.0284306964084578,0.8036359747242422,0.12941495159077204,0.48,0.06331117198622924,0.9511404793635488,0.1290891540566515,0.5585813986611594,0.06300755435609294,1.048690550787325,0.22197290754534613,0.979025899908296,0.2089214234854595,0.7688036492847277,0.10422626092060794,"[1.0, 1.08, 0.97, 0.97]",0.7840566213447571,1.0323004051817612,0.7697312104091765,0.8014178617992177,0.6306737748862986,0.8036359747242421,0.12941495159077204,29
0.0038475990295410156,0.0005333592327350133,0.0009670257568359375,0.0001599949616864789,0.5988235294117648,0.027186400019509022,0.7783208010404243,0.10495973097246745,0.47294117647058825,0.060516805409937355,0.9079762813334163,0.1415749966761896,0.5518017376442103,0.060933192517772426,1.0048398644366388,0.17020222144269512,0.9405347190646307,0.2102433442595909,0.7461682283544204,0.10330410639831299,"[1.0, 1.06, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.7526483050847459,0.6306737748862986,0.7783208010404244,0.10495973097246747,109
0.003098154067993164,0.00048052985387609276,0.0006997585296630859,1.631034028671939e-05,0.5811764705882354,0.029622772498856878,0.7642723919147472,0.11250623290150273,0.44823529411764707,0.05851684760209831,0.8272421189515026,0.13317268199508892,0.5213359920239282,0.06107719609549646,1.007208791805566,0.1780229633525031,0.8390171975425259,0.21502246575439996,0.6801765947832271,0.09867415409154057,"[1.08, 1.0, 0.99, 0.99]",0.7755820450735706,0.9587313816127376,0.7013496547394852,0.7676301452784504,0.6180687328694918,0.7642723919147473,0.11250623290150272,182
